contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,ticker,midPrice,ask_bid_spread,expiration,days_to_exp,T,spot,moneyness,log_moneyness,bs_price
NFLX250711C01320000,2025-06-23 19:56:37+00:00,1320.0,5.99,5.7,6.15,1.5999999,38.55421,29.0,41.0,0.2349014498901367,False,REGULAR,USD,call,2025-07-11,NFLX,5.925000000000001,0.4500000000000002,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9496515447443182,-0.051660156679273435,5.147492624211395
NFLX250711C01330000,2025-06-23 19:59:20+00:00,1330.0,4.5,4.05,4.7,1.0999999,32.35294,54.0,58.0,0.2348404153442382,False,REGULAR,USD,call,2025-07-11,NFLX,4.375,0.6500000000000004,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9425113075657895,-0.05920736231465638,3.8162815804979857
NFLX250711C01340000,2025-06-23 19:51:38+00:00,1340.0,3.48,3.2,3.6,0.78,28.88889,12.0,46.0,0.2357254162597656,False,REGULAR,USD,call,2025-07-11,NFLX,3.4000000000000004,0.3999999999999999,2025-07-11,16,0.043835616438356165,1253.5400390625,0.935477641091418,-0.06669803404381396,2.8295155729806396
NFLX250711C01350000,2025-06-23 17:51:37+00:00,1350.0,2.25,2.44,2.73,0.22000003,10.8374405,487.0,53.0,0.2365798999023437,False,REGULAR,USD,call,2025-07-11,NFLX,2.585,0.29000000000000004,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9285481770833334,-0.07413301253133203,2.072760381189468
NFLX250711C01360000,2025-06-23 19:54:58+00:00,1360.0,1.94,1.85,2.08,0.23000002,13.450294,22.0,546.0,0.2381973153686523,False,REGULAR,USD,call,2025-07-11,NFLX,1.965,0.22999999999999998,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9217206169577206,-0.08151311982895466,1.5244849367125397
NFLX250711C01370000,2025-06-23 19:49:08+00:00,1370.0,1.5,1.39,1.53,0.049999952,3.4246542,60.0,43.0,0.2383499017333984,False,REGULAR,USD,call,2025-07-11,NFLX,1.46,0.14000000000000012,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9149927292427007,-0.08883915992102759,1.0770641347482197
NFLX250711C01400000,2025-06-23 19:58:02+00:00,1400.0,0.62,0.44,0.73,-0.07999998,-11.428569,111.0,92.0,0.248481636352539,False,REGULAR,USD,call,2025-07-11,NFLX,0.585,0.29,2025-07-11,16,0.043835616438356165,1253.5400390625,0.8953857421875,-0.11050065670220693,0.46082371806908284
NFLX250711P01100000,2025-06-23 19:57:16+00:00,1100.0,1.4,1.29,1.69,-1.1,-44.0,71.0,339.0,0.3385075915527343,False,REGULAR,USD,put,2025-07-11,NFLX,1.49,0.3999999999999999,2025-07-11,16,0.043835616438356165,1253.5400390625,1.1395818536931819,0.1306614001146812,0.9918029313646812
NFLX250711P01110000,2025-06-23 19:00:00+00:00,1110.0,1.57,1.09,1.71,-1.4799999,-48.524586,67.0,186.0,0.3199530895996093,False,REGULAR,USD,put,2025-07-11,NFLX,1.4,0.6199999999999999,2025-07-11,16,0.043835616438356165,1253.5400390625,1.1293153505067568,0.12161156459476327,1.008260322697879
NFLX250711P01120000,2025-06-23 19:30:01+00:00,1120.0,1.71,1.45,1.93,-1.8399999,-47.30077,30.0,86.0,0.3082954913330078,False,REGULAR,USD,put,2025-07-11,NFLX,1.69,0.48,2025-07-11,16,0.043835616438356165,1253.5400390625,1.119232177734375,0.11264289461200282,1.162278640580773
NFLX250711P01125000,2025-06-23 17:48:07+00:00,1125.0,2.04,1.87,2.13,-1.71,-45.6,18.0,40.0,0.3048775567626953,False,REGULAR,USD,put,2025-07-11,NFLX,2.0,0.2599999999999998,2025-07-11,16,0.043835616438356165,1253.5400390625,1.1142578125,0.10818854426262253,1.3034569652390289
NFLX250711P01130000,2025-06-23 17:48:32+00:00,1130.0,2.22,2.06,2.28,-1.9799998,-47.142857,13.0,99.0,0.2993844476318359,False,REGULAR,USD,put,2025-07-11,NFLX,2.17,0.21999999999999975,2025-07-11,16,0.043835616438356165,1253.5400390625,1.1093274681969028,0.10375394719475689,1.4113158179822705
NFLX250711P01135000,2025-06-23 17:48:27+00:00,1135.0,2.55,2.22,2.6,-1.7900002,-41.24424,12.0,14.0,0.2981637567138671,False,REGULAR,USD,put,2025-07-11,NFLX,2.41,0.3799999999999999,2025-07-11,16,0.043835616438356165,1253.5400390625,1.1044405630506609,0.09933892898564006,1.6418649328273958
NFLX250711P01140000,2025-06-23 19:39:44+00:00,1140.0,2.57,2.45,2.74,-2.43,-48.6,62.0,117.0,0.2914499566650389,False,REGULAR,USD,put,2025-07-11,NFLX,2.595,0.29000000000000004,2025-07-11,16,0.043835616438356165,1253.5400390625,1.099596525493421,0.09494331751260188,1.7456989071542495
NFLX250711P01145000,2025-06-23 19:51:41+00:00,1145.0,2.75,2.6,2.95,-2.54,-48.01512,34.0,108.0,0.2862009857177734,False,REGULAR,USD,put,2025-07-11,NFLX,2.7750000000000004,0.3500000000000001,2025-07-11,16,0.043835616438356165,1253.5400390625,1.094794793941048,0.09056694291280305,1.9032313048208067
NFLX250711P01150000,2025-06-23 19:56:18+00:00,1150.0,3.13,2.89,3.15,-2.5,-44.404972,108.0,460.0,0.2802501174926757,False,REGULAR,USD,put,2025-07-11,NFLX,3.02,0.2599999999999998,2025-07-11,16,0.043835616438356165,1253.5400390625,1.090034816576087,0.08620963754384728,2.0545311324027153
NFLX250711P01155000,2025-06-23 19:32:53+00:00,1155.0,3.47,3.25,3.5,-3.2299998,-48.208954,45.0,58.0,0.2771068383789062,False,REGULAR,USD,put,2025-07-11,NFLX,3.375,0.25,2025-07-11,16,0.043835616438356165,1253.5400390625,1.0853160511363635,0.08187123594524905,2.3195189552334483
NFLX250711P01160000,2025-06-23 19:39:44+00:00,1160.0,3.77,3.5,3.9,-3.83,-50.394737,20.0,630.0,0.2742382147216796,False,REGULAR,USD,put,2025-07-11,NFLX,3.7,0.3999999999999999,2025-07-11,16,0.043835616438356165,1253.5400390625,1.0806379647090518,0.07755157480073283,2.6279105727517873
NFLX250711P01165000,2025-06-23 19:53:50+00:00,1165.0,4.2,3.95,4.35,-4.13,-49.579834,33.0,145.0,0.27149166015625,False,REGULAR,USD,put,2025-07-11,NFLX,4.15,0.39999999999999947,2025-07-11,16,0.043835616438356165,1253.5400390625,1.0760000335300428,0.073250492901342,2.9798721508118007
NFLX250711P01170000,2025-06-23 19:39:44+00:00,1170.0,4.49,4.4,4.7,-4.6400003,-50.821472,92.0,629.0,0.2661816546630859,False,REGULAR,USD,put,2025-07-11,NFLX,4.550000000000001,0.2999999999999998,2025-07-11,16,0.043835616438356165,1253.5400390625,1.0714017427884615,0.06896783110934117,3.259182986529339
NFLX250711P01175000,2025-06-23 19:47:36+00:00,1175.0,5.0,4.85,5.3,-4.45,-47.340424,497.0,59.0,0.2644116528320312,False,REGULAR,USD,put,2025-07-11,NFLX,5.074999999999999,0.4500000000000002,2025-07-11,16,0.043835616438356165,1253.5400390625,1.0668425864361701,0.06470343232288364,3.741156044484825
NFLX250711P01180000,2025-06-23 19:58:16+00:00,1180.0,5.4,5.4,5.75,-5.52,-50.54945,572.0,91.0,0.259345785522461,False,REGULAR,USD,put,2025-07-11,NFLX,5.575,0.34999999999999964,2025-07-11,16,0.043835616438356165,1253.5400390625,1.0623220670021187,0.06045714144143269,4.109888549655295
NFLX250711P01185000,2025-06-23 19:48:46+00:00,1185.0,6.27,5.95,6.6,-5.03,-44.513275,73.0,143.0,0.2594068200683594,False,REGULAR,USD,put,2025-07-11,NFLX,6.275,0.6499999999999995,2025-07-11,16,0.043835616438356165,1253.5400390625,1.0578396954113924,0.056228805331911526,4.8102180665536025
NFLX250711P01190000,2025-06-23 19:58:16+00:00,1190.0,6.8,6.6,7.35,-7.0999994,-51.079132,143.0,145.0,0.2568738864135742,False,REGULAR,USD,put,2025-07-11,NFLX,6.975,0.75,2025-07-11,16,0.043835616438356165,1253.5400390625,1.0533949908088236,0.052018272795568046,5.440217983750927
NFLX250711P01195000,2025-06-23 19:52:59+00:00,1195.0,7.95,7.3,8.25,-7.2300005,-47.62846,41.0,129.0,0.2552564709472656,False,REGULAR,USD,put,2025-07-11,NFLX,7.775,0.9500000000000002,2025-07-11,16,0.043835616438356165,1253.5400390625,1.0489874803870294,0.0478253945355321,6.203860511132888
NFLX250711P01200000,2025-06-23 19:53:50+00:00,1200.0,8.7,8.1,8.65,-6.95,-44.408947,102.0,241.0,0.2465895654296875,False,REGULAR,USD,put,2025-07-11,NFLX,8.375,0.5500000000000007,2025-07-11,16,0.043835616438356165,1253.5400390625,1.04461669921875,0.043650023125051375,6.561615605520416
NFLX250711P01205000,2025-06-23 16:32:56+00:00,1205.0,9.96,9.0,9.8,-7.29,-42.260868,28.0,69.0,0.2461012890625,False,REGULAR,USD,put,2025-07-11,NFLX,9.4,0.8000000000000007,2025-07-11,16,0.043835616438356165,1253.5400390625,1.040282190093361,0.039492012976387665,7.559765732979486
NFLX250711P01210000,2025-06-23 19:17:35+00:00,1210.0,10.7,10.0,11.1,-8.2,-43.386246,20.0,226.0,0.2460097372436523,False,REGULAR,USD,put,2025-07-11,NFLX,10.55,1.0999999999999996,2025-07-11,16,0.043835616438356165,1253.5400390625,1.035983503357438,0.03535122031035631,8.702971748460413
NFLX250711P01215000,2025-06-23 19:45:33+00:00,1215.0,11.6,11.1,12.45,-7.75,-40.051678,21.0,116.0,0.2451705122375488,False,REGULAR,USD,put,2025-07-11,NFLX,11.774999999999999,1.3499999999999996,2025-07-11,16,0.043835616438356165,1253.5400390625,1.0317201967592593,0.03122750312649426,9.907968554214563
NFLX250711P01220000,2025-06-23 19:28:41+00:00,1220.0,13.1,12.2,14.05,-8.85,-40.31891,82.0,134.0,0.2456282713317871,False,REGULAR,USD,put,2025-07-11,NFLX,13.125,1.8500000000000014,2025-07-11,16,0.043835616438356165,1253.5400390625,1.0274918352971312,0.027120721173840835,11.351228144243635
NFLX250711P01225000,2025-06-23 19:51:40+00:00,1225.0,14.05,13.6,15.55,-13.499999,-49.001812,70.0,74.0,0.2438124935913085,False,REGULAR,USD,put,2025-07-11,NFLX,14.575,1.950000000000001,2025-07-11,16,0.043835616438356165,1253.5400390625,1.0232979910714286,0.023030735922315724,12.726641938911825
NFLX250711P01230000,2025-06-23 19:44:40+00:00,1230.0,15.63,15.1,17.2,-12.320001,-44.078716,54.0,82.0,0.2422561126708984,False,REGULAR,USD,put,2025-07-11,NFLX,16.15,2.0999999999999996,2025-07-11,16,0.043835616438356165,1253.5400390625,1.0191382431402438,0.018957410534679787,14.256346414172583
NFLX250711P01235000,2025-06-23 19:44:40+00:00,1235.0,17.31,16.65,18.2,-10.790001,-38.39858,43.0,77.0,0.2335281726074218,False,REGULAR,USD,put,2025-07-11,NFLX,17.424999999999997,1.5500000000000007,2025-07-11,16,0.043835616438356165,1253.5400390625,1.0150121773785425,0.014900609839065517,15.220972058744678
NFLX250711P01240000,2025-06-23 19:53:53+00:00,1240.0,19.45,18.55,20.85,-13.450001,-40.32984,221.0,52.0,0.238716109008789,False,REGULAR,USD,put,2025-07-11,NFLX,19.700000000000003,2.3000000000000007,2025-07-11,16,0.043835616438356165,1253.5400390625,1.0109193863407258,0.010860200302060453,17.69227014836855
NFLX250711P01245000,2025-06-23 19:58:53+00:00,1245.0,20.63,20.45,21.95,-15.870001,-43.479454,199.0,22.0,0.228675926208496,False,REGULAR,USD,put,2025-07-11,NFLX,21.2,1.5,2025-07-11,16,0.043835616438356165,1253.5400390625,1.006859469126506,0.006836050002335073,18.781825775776497
NFLX250711P01250000,2025-06-23 19:58:53+00:00,1250.0,22.8,21.85,24.25,-16.2,-41.538464,188.0,48.0,0.2280960980224609,False,REGULAR,USD,put,2025-07-11,NFLX,23.05,2.3999999999999986,2025-07-11,16,0.043835616438356165,1253.5400390625,1.00283203125,0.002828028604796332,20.98527669578243
NFLX250711P01255000,2025-06-23 19:53:50+00:00,1255.0,26.2,24.25,26.8,-31.809998,-54.83537,6.0,11.0,0.2283554948425293,True,REGULAR,USD,put,2025-07-11,NFLX,25.525,2.5500000000000007,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9988366845119522,-0.001163992664741223,23.44148559770531
NFLX250711P01260000,2025-06-23 19:45:59+00:00,1260.0,28.45,27.55,28.8,-18.55,-39.468082,3.0,25.0,0.2224504025268554,True,REGULAR,USD,put,2025-07-11,NFLX,28.175,1.25,2025-07-11,16,0.043835616438356165,1253.5400390625,0.994873046875,-0.005140141044380629,25.41888539507886
NFLX250711P01265000,2025-06-23 18:56:36+00:00,1265.0,33.9,29.6,32.15,-13.099998,-27.872337,7.0,4.0,0.227073769378662,True,REGULAR,USD,put,2025-07-11,NFLX,30.875,2.549999999999997,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9909407423418972,-0.009100542260477573,28.66293778390161
NFLX250711P01270000,2025-06-23 18:53:06+00:00,1270.0,36.2,32.3,34.9,-35.149998,-49.264187,4.0,6.0,0.2250596293640136,True,REGULAR,USD,put,2025-07-11,NFLX,33.599999999999994,2.6000000000000014,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9870394008366141,-0.013045320551493957,31.380107227307008
NFLX250711P01275000,2025-06-05 14:04:49+00:00,1275.0,50.3,35.9,38.7,0.0,0.0,,1.0,0.2312698944091797,True,REGULAR,USD,put,2025-07-11,NFLX,37.3,2.8000000000000043,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9831686580882353,-0.016974598691383482,35.09030377215663
NFLX250711P01280000,2025-06-17 14:37:44+00:00,1280.0,64.11,38.15,41.8,0.0,0.0,1.0,3.0,0.2298660998535156,True,REGULAR,USD,put,2025-07-11,NFLX,39.974999999999994,3.6499999999999986,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9793281555175781,-0.0208884980125198,38.17942561497546
NFLX250711P01285000,2025-06-23 13:35:48+00:00,1285.0,48.0,41.05,44.45,-24.75,-34.02062,3.0,13.0,0.2226792820739745,True,REGULAR,USD,put,2025-07-11,NFLX,42.75,3.4000000000000057,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9755175401264592,-0.02478713842817707,40.88043749401379
NFLX250711P01290000,2025-06-23 16:35:04+00:00,1290.0,46.0,44.5,47.65,-11.0,-15.068493,12.0,4.0,0.2191545370483398,True,REGULAR,USD,put,2025-07-11,NFLX,46.075,3.1499999999999986,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9717364643895349,-0.02867063845457476,44.111532845305646
NFLX250711P01295000,2025-06-18 17:06:36+00:00,1295.0,72.76,48.0,51.0,0.0,0.0,1.0,2.0,0.2155229815673828,True,REGULAR,USD,put,2025-07-11,NFLX,49.5,3.0,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9679845861486487,-0.03253911523249504,47.5050026687918
NFLX250711P01300000,2025-06-23 19:52:54+00:00,1300.0,55.0,51.55,55.0,-21.5,-28.104576,7.0,2.0,0.2174608283996582,True,REGULAR,USD,put,2025-07-11,NFLX,53.275,3.450000000000003,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9642615685096154,-0.036392684548485016,51.51014257584484
NFLX250711P01305000,2025-06-17 17:54:19+00:00,1305.0,88.8,54.75,59.75,0.0,0.0,2.0,1.0,0.2270432521057128,True,REGULAR,USD,put,2025-07-11,NFLX,57.25,5.0,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9605670797413793,-0.04023146085565071,56.20355250274429
NFLX250711P01320000,2025-06-23 19:11:57+00:00,1320.0,73.3,67.25,74.0,-17.919998,-19.644812,8.0,4.0,0.2532728482055664,True,REGULAR,USD,put,2025-07-11,NFLX,70.625,6.75,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9496515447443182,-0.051660156679273435,70.33089286620998
NFLX250711P01330000,2025-06-23 15:30:16+00:00,1330.0,88.85,75.8,82.7,-10.050003,-10.161782,3.0,2.0,0.2577894046020508,True,REGULAR,USD,put,2025-07-11,NFLX,79.25,6.900000000000006,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9425113075657895,-0.05920736231465638,79.08624133699982
NFLX250711P01340000,2025-06-23 19:03:38+00:00,1340.0,91.45,84.95,91.35,-20.900002,-18.602583,5.0,7.0,0.2579419909667969,True,REGULAR,USD,put,2025-07-11,NFLX,88.15,6.3999999999999915,2025-07-11,16,0.043835616438356165,1253.5400390625,0.935477641091418,-0.06669803404381396,87.8419935374975
NFLX250711P01350000,2025-06-23 16:13:45+00:00,1350.0,109.25,94.3,101.15,-27.229996,-19.95164,1.0,1.0,0.2740245938110351,True,REGULAR,USD,put,2025-07-11,NFLX,97.725,6.8500000000000085,2025-07-11,16,0.043835616438356165,1253.5400390625,0.9285481770833334,-0.07413301253133203,97.60011446630119
NFLX250718C01045000,2025-06-20 17:30:10+00:00,1045.0,197.9,214.25,221.25,0.0,0.0,1.0,6.0,0.5593305786132813,True,REGULAR,USD,call,2025-07-18,NFLX,217.75,7.0,2025-07-18,23,0.06301369863013699,1253.5400390625,1.199559845992823,0.18195469450223167,218.44643721889133
NFLX250718C01050000,2025-06-23 19:30:04+00:00,1050.0,212.97,210.25,215.7,18.86,9.76241,3.0,237.0,0.5522505712890625,True,REGULAR,USD,call,2025-07-18,NFLX,212.975,5.449999999999989,2025-07-18,23,0.06301369863013699,1253.5400390625,1.19384765625,0.177181415749574,213.65426564955965
NFLX250718C01055000,2025-06-20 14:04:03+00:00,1055.0,193.67,205.2,211.05,0.0,0.0,1.0,4.0,0.5437972866821289,True,REGULAR,USD,call,2025-07-18,NFLX,208.125,5.850000000000023,2025-07-18,23,0.06301369863013699,1253.5400390625,1.188189610485782,0.17243081299097626,208.7996369970739
NFLX250718C01060000,2025-06-16 18:28:22+00:00,1060.0,181.25,200.6,207.3,0.0,0.0,1.0,114.0,0.5461165994262697,True,REGULAR,USD,call,2025-07-18,NFLX,203.95,6.700000000000017,2025-07-18,23,0.06301369863013699,1253.5400390625,1.1825849425117925,0.16770267179503023,204.51221592806814
NFLX250718C01065000,2025-06-20 15:26:09+00:00,1065.0,175.65,195.9,201.85,0.0,0.0,6.0,27.0,0.5338181384277343,True,REGULAR,USD,call,2025-07-18,NFLX,198.875,5.949999999999989,2025-07-18,23,0.06301369863013699,1253.5400390625,1.177032900528169,0.16299678075761753,199.4704614016964
NFLX250718C01070000,2025-06-18 19:58:42+00:00,1070.0,169.55,191.35,197.3,0.0,0.0,3.0,209.0,0.5296067547607424,True,REGULAR,USD,call,2025-07-18,NFLX,194.325,5.950000000000017,2025-07-18,23,0.06301369863013699,1253.5400390625,1.1715327467873833,0.15831293144519126,194.8704577536853
NFLX250718C01075000,2025-06-17 16:17:42+00:00,1075.0,171.9,186.45,192.8,0.0,0.0,10.0,13.0,0.5229234719848632,True,REGULAR,USD,call,2025-07-18,NFLX,189.625,6.350000000000023,2025-07-18,23,0.06301369863013699,1253.5400390625,1.1660837572674418,0.15365091833937985,190.14718147555186
NFLX250718C01080000,2025-06-18 14:59:01+00:00,1080.0,157.87,183.05,187.5,-10.230011,-6.0856695,1.0,168.0,0.52109243560791,True,REGULAR,USD,call,2025-07-18,NFLX,185.275,4.449999999999989,2025-07-18,23,0.06301369863013699,1253.5400390625,1.1606852213541667,0.14901053878287773,185.71997022619746
NFLX250718C01085000,2025-06-11 17:35:37+00:00,1085.0,158.65,178.6,183.1,0.0,0.0,4.0,5.0,0.5178270874023438,True,REGULAR,USD,call,2025-07-18,NFLX,180.85,4.5,2025-07-18,23,0.06301369863013699,1253.5400390625,1.155336441532258,0.14439159292658307,181.23440057422908
NFLX250718C01090000,2025-06-23 17:13:50+00:00,1090.0,167.15,174.3,179.0,10.470001,6.682411,3.0,317.0,0.5172472592163085,True,REGULAR,USD,call,2025-07-18,NFLX,176.65,4.699999999999989,2025-07-18,23,0.06301369863013699,1253.5400390625,1.1500367330848624,0.1397938836779537,176.94434886192073
NFLX250718C01095000,2025-06-16 14:36:25+00:00,1095.0,147.65,170.45,174.8,0.0,0.0,2.0,2.0,0.5184069155883789,True,REGULAR,USD,call,2025-07-18,NFLX,172.625,4.350000000000023,2025-07-18,23,0.06301369863013699,1253.5400390625,1.14478542380137,0.1352172166505419,172.80827814201257
NFLX250718C01100000,2025-06-23 19:13:58+00:00,1100.0,166.82,165.95,169.35,17.850006,12.1635475,22.0,619.0,0.5069324209594727,True,REGULAR,USD,call,2025-07-18,NFLX,167.64999999999998,3.4000000000000057,2025-07-18,23,0.06301369863013699,1253.5400390625,1.1395818536931819,0.1306614001146812,167.85476150063153
NFLX250718C01105000,2025-06-11 18:12:59+00:00,1105.0,138.0,161.4,166.1,0.0,0.0,27.0,59.0,0.5088550091552735,True,REGULAR,USD,call,2025-07-18,NFLX,163.75,4.699999999999989,2025-07-18,23,0.06301369863013699,1253.5400390625,1.1344253747171946,0.12612624494928992,163.83584004247518
NFLX250718C01110000,2025-06-23 17:27:17+00:00,1110.0,152.07,157.05,161.15,5.0700073,3.4489846,7.0,182.0,0.501103621826172,True,REGULAR,USD,call,2025-07-18,NFLX,159.10000000000002,4.099999999999994,2025-07-18,23,0.06301369863013699,1253.5400390625,1.1293153505067568,0.12161156459476327,159.16758504006725
NFLX250718C01115000,2025-06-18 19:10:58+00:00,1115.0,147.0,153.05,157.35,15.039993,11.397387,1.0,45.0,0.5019886227416993,True,REGULAR,USD,call,2025-07-18,NFLX,155.2,4.299999999999983,2025-07-18,23,0.06301369863013699,1253.5400390625,1.1242511561098654,0.11711717500692383,155.1552646315863
NFLX250718C01120000,2025-06-20 17:19:06+00:00,1120.0,142.9,148.85,152.55,6.599991,4.8422527,1.0,110.0,0.5163012237548827,True,REGULAR,USD,call,2025-07-18,NFLX,150.7,3.700000000000017,2025-07-18,23,0.06301369863013699,1253.5400390625,1.119232177734375,0.11264289461200282,152.2527823679767
NFLX250718C01125000,2025-06-18 19:10:58+00:00,1125.0,138.85,144.4,148.3,14.320007,11.499243,1.0,60.0,0.511876219177246,True,REGULAR,USD,call,2025-07-18,NFLX,146.35000000000002,3.9000000000000057,2025-07-18,23,0.06301369863013699,1253.5400390625,1.1142578125,0.10818854426262253,147.94860465420822
NFLX250718C01130000,2025-06-23 14:57:21+00:00,1130.0,134.58,139.9,144.3,10.330002,8.313886,64.0,269.0,0.5097705273437501,True,REGULAR,USD,call,2025-07-18,NFLX,142.10000000000002,4.400000000000006,2025-07-18,23,0.06301369863013699,1253.5400390625,1.1093274681969028,0.10375394719475689,143.86813725208174
NFLX250718C01135000,2025-06-20 17:24:24+00:00,1135.0,124.78,136.05,140.75,0.0,0.0,1.0,13.0,0.5118914778137207,True,REGULAR,USD,call,2025-07-18,NFLX,138.4,4.699999999999989,2025-07-18,23,0.06301369863013699,1253.5400390625,1.1044405630506609,0.09933892898564006,140.19449015179657
NFLX250718C01140000,2025-06-23 19:15:07+00:00,1140.0,131.55,132.05,135.8,16.300003,14.143169,32.0,1432.0,0.4992725854492187,True,REGULAR,USD,call,2025-07-18,NFLX,133.925,3.75,2025-07-18,23,0.06301369863013699,1253.5400390625,1.099596525493421,0.09494331751260188,135.27498378459654
NFLX250718C01145000,2025-06-23 15:02:48+00:00,1145.0,123.2,128.8,132.4,10.199997,9.026546,7.0,22.0,0.5020191400146485,True,REGULAR,USD,call,2025-07-18,NFLX,130.60000000000002,3.5999999999999943,2025-07-18,23,0.06301369863013699,1253.5400390625,1.094794793941048,0.09056694291280305,131.74578914840322
NFLX250718C01150000,2025-06-23 18:50:24+00:00,1150.0,126.9,124.45,128.15,17.400002,16.171005,80.0,438.0,0.4958851681518554,True,REGULAR,USD,call,2025-07-18,NFLX,126.30000000000001,3.700000000000003,2025-07-18,23,0.06301369863013699,1253.5400390625,1.090034816576087,0.08620963754384728,127.45782743624932
NFLX250718C01155000,2025-06-18 18:56:10+00:00,1155.0,102.65,120.3,124.95,0.0,0.0,3.0,23.0,0.499455689086914,True,REGULAR,USD,call,2025-07-18,NFLX,122.625,4.650000000000006,2025-07-18,23,0.06301369863013699,1253.5400390625,1.0853160511363635,0.08187123594524905,124.12277597214916
NFLX250718C01160000,2025-06-23 14:26:27+00:00,1160.0,114.37,116.85,121.1,5.380005,4.9362373,3.0,272.0,0.4963276686096192,True,REGULAR,USD,call,2025-07-18,NFLX,118.975,4.25,2025-07-18,23,0.06301369863013699,1253.5400390625,1.0806379647090518,0.07755157480073283,120.2062525299458
NFLX250718C01165000,2025-06-23 17:49:30+00:00,1165.0,111.49,113.6,117.5,12.489998,12.616159,1.0,32.0,0.4950764604187012,True,REGULAR,USD,call,2025-07-18,NFLX,115.55,3.9000000000000057,2025-07-18,23,0.06301369863013699,1253.5400390625,1.0760000335300428,0.073250492901342,116.52132678515284
NFLX250718C01170000,2025-06-20 14:58:59+00:00,1170.0,109.0,110.35,113.45,13.599998,14.255764,11.0,185.0,0.4893544717407228,True,REGULAR,USD,call,2025-07-18,NFLX,111.9,3.1000000000000085,2025-07-18,23,0.06301369863013699,1253.5400390625,1.0714017427884615,0.06896783110934117,112.433260648844
NFLX250718C01175000,2025-06-23 19:58:31+00:00,1175.0,109.0,106.8,110.3,29.419998,36.969086,10.0,139.0,0.4912007667541504,True,REGULAR,USD,call,2025-07-18,NFLX,108.55,3.5,2025-07-18,23,0.06301369863013699,1253.5400390625,1.0668425864361701,0.06470343232288364,109.16937629523807
NFLX250718C01180000,2025-06-23 17:15:22+00:00,1180.0,97.55,103.6,106.75,9.950005,11.358453,31.0,495.0,0.4890340403747559,True,REGULAR,USD,call,2025-07-18,NFLX,105.175,3.1500000000000057,2025-07-18,23,0.06301369863013699,1253.5400390625,1.0623220670021187,0.06045714144143269,105.54761280463356
NFLX250718C01185000,2025-06-23 19:43:17+00:00,1185.0,100.69,98.95,102.9,11.470001,12.855864,13.0,286.0,0.4838918798828125,True,REGULAR,USD,call,2025-07-18,NFLX,100.92500000000001,3.950000000000003,2025-07-18,23,0.06301369863013699,1253.5400390625,1.0578396954113924,0.056228805331911526,101.6569035156291
NFLX250718C01190000,2025-06-23 19:54:24+00:00,1190.0,96.0,96.9,99.45,11.0,12.941176,6.0,281.0,0.4817404121398925,True,REGULAR,USD,call,2025-07-18,NFLX,98.17500000000001,2.549999999999997,2025-07-18,23,0.06301369863013699,1253.5400390625,1.0533949908088236,0.052018272795568046,98.13852499441055
NFLX250718C01195000,2025-06-23 15:02:16+00:00,1195.0,89.4,93.4,95.9,5.0999985,6.04982,3.0,343.0,0.4783224775695801,True,REGULAR,USD,call,2025-07-18,NFLX,94.65,2.5,2025-07-18,23,0.06301369863013699,1253.5400390625,1.0489874803870294,0.0478253945355321,94.5342673423537
NFLX250718C01200000,2025-06-23 19:42:20+00:00,1200.0,89.05,90.3,92.4,11.470001,14.422233,66.0,1113.0,0.4749045429992676,True,REGULAR,USD,call,2025-07-18,NFLX,91.35,2.1000000000000085,2025-07-18,23,0.06301369863013699,1253.5400390625,1.04461669921875,0.043650023125051375,90.98261811007035
NFLX250718C01205000,2025-06-23 15:03:05+00:00,1205.0,82.55,86.8,88.95,8.100006,10.879794,16.0,139.0,0.4714560911560058,True,REGULAR,USD,call,2025-07-18,NFLX,87.875,2.1500000000000057,2025-07-18,23,0.06301369863013699,1253.5400390625,1.040282190093361,0.039492012976387665,87.4815562494357
NFLX250718C01210000,2025-06-23 19:19:17+00:00,1210.0,84.31,83.85,86.15,14.0099945,20.7494,227.0,212.0,0.4727530752563477,True,REGULAR,USD,call,2025-07-18,NFLX,85.0,2.3000000000000114,2025-07-18,23,0.06301369863013699,1253.5400390625,1.035983503357438,0.03535122031035631,84.58989947519649
